[n: 26, f: 12, c: 14] p 12983 | f 74
[n: 21, f: 1, c: 8] p 444 | f 11
[n: 21, f: 2, c: 8] p 719 | f 14
[n: 26, f: 3, c: 9] p 2977 | f 31
[n: 25, f: 6, c: 12] p 6056 | f 48
[n: 21, f: 3, c: 8] p 1095 | f 16
[n: 24, f: 1, c: 21] p 2861 | f 50
[n: 21, f: 4, c: 8] p 1236 | f 17
[n: 26, f: 4, c: 9] p 3657 | f 33
[n: 21, f: 5, c: 8] p 1361 | f 18
[n: 21, f: 6, c: 8] p 1446 | f 18
[n: 24, f: 2, c: 21] p 4082 | f 69
[n: 23, f: 21, c: 22] p 12880 | f 68
[n: 23, f: 0, c: 22] p 0 | f 32
[n: 21, f: 7, c: 8] p 1617 | f 19
[n: 25, f: 7, c: 12] p 6729 | f 47
[n: 23, f: 1, c: 22] p 635 | f 47
[n: 21, f: 0, c: 8] p 196 | f 7
[n: 21, f: 1, c: 8] p 384 | f 11
[n: 26, f: 5, c: 9] p 4134 | f 34
[n: 21, f: 2, c: 8] p 645 | f 14
[n: 23, f: 2, c: 22] p 1190 | f 65
[n: 28, f: 9, c: 16] p 18404 | f 90
[n: 21, f: 3, c: 8] p 955 | f 16
[n: 21, f: 4, c: 8] p 1215 | f 18
[n: 23, f: 3, c: 22] p 1901 | f 83
[n: 24, f: 3, c: 21] p 5509 | f 87
[n: 26, f: 13, c: 14] p 13070 | f 73
[n: 21, f: 5, c: 8] p 1420 | f 19
[n: 26, f: 6, c: 9] p 4623 | f 38
[n: 21, f: 6, c: 8] p 1530 | f 19
[n: 23, f: 4, c: 22] p 2509 | f 95
[n: 26, f: 0, c: 14] p 1727 | f 20
[n: 25, f: 8, c: 12] p 7649 | f 51
[n: 21, f: 7, c: 8] p 1525 | f 20
[n: 22, f: 0, c: 10] p 427 | f 10
[n: 22, f: 1, c: 10] p 868 | f 26
[n: 23, f: 5, c: 22] p 3118 | f 131
[n: 26, f: 1, c: 14] p 3141 | f 36
[n: 26, f: 7, c: 9] p 4711 | f 40
[n: 22, f: 2, c: 10] p 1168 | f 21
[n: 24, f: 4, c: 21] p 7385 | f 96
[n: 22, f: 3, c: 10] p 2001 | f 52
[n: 23, f: 6, c: 22] p 3881 | f 114
[n: 22, f: 4, c: 10] p 2205 | f 28
[n: 26, f: 8, c: 9] p 5501 | f 37
[n: 26, f: 2, c: 14] p 5924 | f 53
[n: 26, f: 0, c: 9] p 496 | f 12
[n: 25, f: 9, c: 12] p 9215 | f 52
[n: 22, f: 5, c: 10] p 2451 | f 32
[n: 26, f: 1, c: 9] p 1207 | f 21
[n: 23, f: 7, c: 22] p 4256 | f 121
[n: 26, f: 2, c: 9] p 2115 | f 38
[n: 22, f: 6, c: 10] p 3366 | f 29
[n: 24, f: 5, c: 21] p 9240 | f 109
[n: 26, f: 3, c: 14] p 6776 | f 65
[n: 26, f: 3, c: 9] p 3246 | f 31
[n: 28, f: 10, c: 16] p 22284 | f 93
[n: 23, f: 8, c: 22] p 5059 | f 118
[n: 22, f: 7, c: 10] p 3221 | f 30
[n: 25, f: 10, c: 12] p 9301 | f 52
[n: 26, f: 4, c: 9] p 3937 | f 32
[n: 22, f: 8, c: 10] p 3002 | f 31
[n: 23, f: 9, c: 22] p 5528 | f 112
[n: 26, f: 4, c: 14] p 6439 | f 60
[n: 22, f: 9, c: 10] p 3077 | f 34
[n: 22, f: 0, c: 10] p 463 | f 9
[n: 24, f: 6, c: 21] p 9437 | f 113
[n: 26, f: 5, c: 9] p 4399 | f 34
[n: 22, f: 1, c: 10] p 800 | f 16
[n: 22, f: 2, c: 10] p 1078 | f 20
[n: 25, f: 11, c: 12] p 8052 | f 53
[n: 22, f: 3, c: 10] p 1598 | f 23
[n: 25, f: 0, c: 12] p 1286 | f 18
[n: 23, f: 10, c: 22] p 6223 | f 118
[n: 26, f: 6, c: 9] p 4932 | f 34
[n: 22, f: 4, c: 10] p 2297 | f 25
[n: 26, f: 5, c: 14] p 7376 | f 62
[n: 25, f: 1, c: 12] p 1803 | f 27
[n: 22, f: 5, c: 10] p 2420 | f 27
[n: 25, f: 2, c: 12] p 2622 | f 35
[n: 26, f: 7, c: 9] p 4851 | f 35
[n: 24, f: 7, c: 21] p 10757 | f 112
[n: 22, f: 6, c: 10] p 2750 | f 28
[n: 23, f: 11, c: 22] p 6636 | f 106
[n: 25, f: 3, c: 12] p 3563 | f 56
[n: 22, f: 7, c: 10] p 3204 | f 29
[n: 26, f: 6, c: 14] p 8119 | f 59
[n: 30, f: 25, c: 28] p 72232 | f 209
[n: 28, f: 11, c: 16] p 21945 | f 108
[n: 26, f: 8, c: 9] p 5082 | f 37
[n: 26, f: 0, c: 9] p 591 | f 12
[n: 25, f: 4, c: 12] p 4101 | f 42
[n: 26, f: 1, c: 9] p 1047 | f 20
[n: 22, f: 8, c: 10] p 3453 | f 29
[n: 26, f: 2, c: 9] p 1793 | f 25
[n: 23, f: 12, c: 22] p 7728 | f 103
[n: 22, f: 9, c: 10] p 3238 | f 30
[n: 22, f: 0, c: 10] p 410 | f 10
[n: 24, f: 8, c: 21] p 10886 | f 113
[n: 26, f: 3, c: 9] p 2898 | f 29
[n: 25, f: 5, c: 12] p 4808 | f 44
[n: 22, f: 1, c: 10] p 788 | f 18
[n: 26, f: 7, c: 14] p 8895 | f 64
[n: 22, f: 2, c: 10] p 1167 | f 21
[n: 22, f: 3, c: 10] p 1575 | f 27
[n: 26, f: 4, c: 9] p 3937 | f 33
[n: 22, f: 4, c: 10] p 1916 | f 25
[n: 25, f: 6, c: 12] p 5959 | f 46
[n: 23, f: 13, c: 22] p 8338 | f 101
[n: 22, f: 5, c: 10] p 2419 | f 27
[n: 26, f: 5, c: 9] p 4269 | f 34
[n: 22, f: 6, c: 10] p 2696 | f 28
[n: 26, f: 8, c: 14] p 10301 | f 64
[n: 24, f: 9, c: 21] p 11544 | f 110
[n: 25, f: 7, c: 12] p 6660 | f 48
[n: 26, f: 6, c: 9] p 4604 | f 34
[n: 22, f: 7, c: 10] p 2827 | f 29
[n: 23, f: 14, c: 22] p 8615 | f 95
[n: 28, f: 12, c: 16] p 22890 | f 98
[n: 22, f: 8, c: 10] p 3302 | f 29
[n: 26, f: 7, c: 9] p 5181 | f 35
[n: 22, f: 9, c: 10] p 3257 | f 33
[n: 22, f: 0, c: 10] p 634 | f 10
[n: 25, f: 8, c: 12] p 8380 | f 148
[n: 22, f: 1, c: 10] p 1017 | f 17
[n: 22, f: 2, c: 10] p 1203 | f 22
[n: 26, f: 9, c: 14] p 11924 | f 113
[n: 26, f: 8, c: 9] p 5736 | f 39
[n: 23, f: 15, c: 22] p 9382 | f 91
[n: 22, f: 3, c: 10] p 1815 | f 37
[n: 26, f: 0, c: 9] p 709 | f 19
[n: 24, f: 10, c: 21] p 14258 | f 109
[n: 26, f: 1, c: 9] p 1250 | f 20
[n: 22, f: 4, c: 10] p 2002 | f 25
[n: 26, f: 2, c: 9] p 2037 | f 25
[n: 22, f: 5, c: 10] p 2383 | f 27
[n: 25, f: 9, c: 12] p 8214 | f 50
[n: 26, f: 3, c: 9] p 2905 | f 29
[n: 22, f: 6, c: 10] p 2632 | f 28
[n: 23, f: 16, c: 22] p 10060 | f 81
[n: 22, f: 7, c: 10] p 2904 | f 29
[n: 26, f: 4, c: 9] p 3801 | f 32
[n: 26, f: 10, c: 14] p 11871 | f 77
[n: 25, f: 10, c: 12] p 7875 | f 51
[n: 22, f: 8, c: 10] p 2919 | f 30
[n: 24, f: 11, c: 21] p 13113 | f 103
[n: 26, f: 5, c: 9] p 4250 | f 34
[n: 28, f: 13, c: 16] p 24236 | f 97
[n: 22, f: 9, c: 10] p 3082 | f 31
[n: 22, f: 0, c: 10] p 399 | f 10
[n: 22, f: 1, c: 10] p 771 | f 16
[n: 22, f: 2, c: 10] p 1074 | f 21
[n: 26, f: 6, c: 9] p 4604 | f 38
[n: 22, f: 3, c: 10] p 1352 | f 23
[n: 23, f: 17, c: 22] p 10525 | f 78
[n: 25, f: 11, c: 12] p 8357 | f 57
[n: 22, f: 4, c: 10] p 1820 | f 25
[n: 26, f: 11, c: 14] p 11798 | f 80
[n: 25, f: 0, c: 14] p 1385 | f 20
[n: 26, f: 7, c: 9] p 4829 | f 35
[n: 22, f: 5, c: 10] p 2267 | f 27
[n: 25, f: 1, c: 14] p 2710 | f 34
[n: 22, f: 6, c: 10] p 2609 | f 28
[n: 24, f: 12, c: 21] p 14521 | f 99
[n: 26, f: 8, c: 9] p 5634 | f 36
[n: 22, f: 7, c: 10] p 2806 | f 28
[n: 25, f: 2, c: 14] p 4200 | f 47
[n: 26, f: 0, c: 9] p 552 | f 12
[n: 26, f: 1, c: 9] p 1603 | f 48
[n: 23, f: 18, c: 22] p 12405 | f 71
[n: 22, f: 8, c: 10] p 3664 | f 30
[n: 26, f: 2, c: 9] p 1901 | f 26
[n: 25, f: 3, c: 14] p 5006 | f 50
[n: 26, f: 12, c: 14] p 13346 | f 72
[n: 22, f: 9, c: 10] p 3433 | f 42
[n: 26, f: 3, c: 9] p 2933 | f 30
[n: 22, f: 0, c: 11] p 520 | f 11
[n: 22, f: 1, c: 11] p 1110 | f 19
[n: 28, f: 14, c: 16] p 24681 | f 97
[n: 22, f: 2, c: 11] p 1403 | f 24
[n: 25, f: 4, c: 14] p 5643 | f 54
[n: 26, f: 4, c: 9] p 3972 | f 32
[n: 22, f: 3, c: 11] p 1698 | f 32
[n: 30, f: 26, c: 28] p 75246 | f 184
[n: 22, f: 4, c: 11] p 2024 | f 28
[n: 24, f: 13, c: 21] p 15159 | f 107
[n: 23, f: 19, c: 22] p 11827 | f 68
[n: 26, f: 5, c: 9] p 4108 | f 33
[n: 22, f: 5, c: 11] p 2437 | f 34
[n: 25, f: 5, c: 14] p 5893 | f 55
[n: 26, f: 13, c: 14] p 12562 | f 72
[n: 22, f: 6, c: 11] p 2863 | f 31
[n: 26, f: 6, c: 9] p 4412 | f 35
[n: 26, f: 0, c: 14] p 1521 | f 19
[n: 22, f: 7, c: 11] p 3191 | f 32
[n: 25, f: 6, c: 14] p 6484 | f 54
[n: 26, f: 1, c: 14] p 3012 | f 34
[n: 26, f: 7, c: 9] p 4588 | f 34
[n: 22, f: 8, c: 11] p 3391 | f 33
[n: 23, f: 20, c: 22] p 11944 | f 67
[n: 26, f: 2, c: 14] p 4208 | f 46
[n: 26, f: 8, c: 9] p 4933 | f 35
[n: 24, f: 14, c: 21] p 15060 | f 103
[n: 22, f: 9, c: 11] p 3573 | f 34
[n: 27, f: 0, c: 10] p 684 | f 14
[n: 25, f: 7, c: 14] p 7071 | f 54
[n: 27, f: 1, c: 10] p 1452 | f 24
[n: 28, f: 15, c: 16] p 23114 | f 99
[n: 26, f: 3, c: 14] p 5193 | f 53
[n: 22, f: 10, c: 11] p 3648 | f 35
[n: 27, f: 2, c: 10] p 2290 | f 31
[n: 22, f: 0, c: 11] p 559 | f 10
[n: 22, f: 1, c: 11] p 1033 | f 18
[n: 28, f: 0, c: 16] p 2906 | f 26
[n: 22, f: 2, c: 11] p 1406 | f 23
[n: 27, f: 3, c: 10] p 3602 | f 36
[n: 22, f: 3, c: 11] p 1741 | f 29
[n: 25, f: 8, c: 14] p 8122 | f 62
[n: 26, f: 4, c: 14] p 6174 | f 58
[n: 23, f: 21, c: 22] p 12805 | f 69
[n: 23, f: 0, c: 22] p 0 | f 24
[n: 22, f: 4, c: 11] p 2048 | f 28
[n: 23, f: 1, c: 22] p 606 | f 47
[n: 28, f: 1, c: 16] p 5452 | f 48
[n: 23, f: 2, c: 22] p 1197 | f 66
[n: 27, f: 4, c: 10] p 4921 | f 40
[n: 22, f: 5, c: 11] p 2504 | f 29
[n: 23, f: 3, c: 22] p 1798 | f 81
[n: 24, f: 15, c: 21] p 15778 | f 79
[n: 22, f: 6, c: 11] p 2919 | f 30
[n: 26, f: 5, c: 14] p 6679 | f 59
[n: 23, f: 4, c: 22] p 2393 | f 93
[n: 25, f: 9, c: 14] p 8880 | f 59
[n: 27, f: 5, c: 10] p 5864 | f 42
[n: 22, f: 7, c: 11] p 3263 | f 31
[n: 28, f: 2, c: 16] p 7660 | f 64
[n: 23, f: 5, c: 22] p 3001 | f 101
[n: 22, f: 8, c: 11] p 3457 | f 32
[n: 26, f: 6, c: 14] p 7425 | f 59
[n: 23, f: 6, c: 22] p 3579 | f 107
[n: 27, f: 6, c: 10] p 6461 | f 44
[n: 22, f: 9, c: 11] p 3604 | f 33
[n: 25, f: 10, c: 14] p 9406 | f 60
[n: 23, f: 7, c: 22] p 4183 | f 110
[n: 28, f: 3, c: 16] p 9467 | f 76
[n: 22, f: 10, c: 11] p 3716 | f 34
[n: 22, f: 0, c: 11] p 486 | f 10
[n: 24, f: 16, c: 21] p 16229 | f 74
[n: 22, f: 1, c: 11] p 973 | f 18
[n: 27, f: 7, c: 10] p 6883 | f 46
[n: 26, f: 7, c: 14] p 8461 | f 60
[n: 22, f: 2, c: 11] p 1333 | f 23
[n: 23, f: 8, c: 22] p 4784 | f 111
[n: 22, f: 3, c: 11] p 1652 | f 26
[n: 25, f: 11, c: 14] p 9818 | f 61
[n: 22, f: 4, c: 11] p 2024 | f 27
[n: 27, f: 8, c: 10] p 7136 | f 46
[n: 23, f: 9, c: 22] p 5363 | f 113
[n: 22, f: 5, c: 11] p 2479 | f 28
[n: 28, f: 4, c: 16] p 10999 | f 84
[n: 26, f: 8, c: 14] p 9635 | f 62
[n: 22, f: 6, c: 11] p 2953 | f 29
[n: 23, f: 10, c: 22] p 5963 | f 108
[n: 22, f: 7, c: 11] p 3294 | f 32
[n: 27, f: 9, c: 10] p 7289 | f 47
[n: 25, f: 12, c: 14] p 10115 | f 64
[n: 27, f: 0, c: 10] p 692 | f 14
[n: 24, f: 17, c: 21] p 16938 | f 70
[n: 27, f: 1, c: 10] p 1374 | f 24
[n: 22, f: 8, c: 11] p 3502 | f 31
[n: 27, f: 2, c: 10] p 2325 | f 32
[n: 23, f: 11, c: 22] p 6559 | f 105
[n: 30, f: 27, c: 28] p 70147 | f 189
[n: 28, f: 5, c: 16] p 12318 | f 89
[n: 26, f: 9, c: 14] p 10668 | f 65
[n: 22, f: 9, c: 11] p 3640 | f 32
[n: 27, f: 3, c: 10] p 3586 | f 36
[n: 30, f: 0, c: 28] p 1708 | f 53
[n: 22, f: 10, c: 11] p 3749 | f 33
[n: 25, f: 13, c: 14] p 10360 | f 64
[n: 22, f: 0, c: 11] p 499 | f 10
[n: 22, f: 1, c: 11] p 971 | f 18
[n: 25, f: 0, c: 14] p 1331 | f 18
[n: 23, f: 12, c: 22] p 7155 | f 100
[n: 27, f: 4, c: 10] p 4877 | f 39
[n: 22, f: 2, c: 11] p 1352 | f 23
[n: 22, f: 3, c: 11] p 1661 | f 26
[n: 25, f: 1, c: 14] p 2663 | f 32
[n: 30, f: 1, c: 28] p 5569 | f 101
[n: 22, f: 4, c: 11] p 2030 | f 28
[n: 26, f: 10, c: 14] p 11257 | f 67
[n: 25, f: 2, c: 14] p 3732 | f 43
[n: 27, f: 5, c: 10] p 5831 | f 42
[n: 28, f: 6, c: 16] p 13314 | f 88
[n: 24, f: 18, c: 21] p 17625 | f 68
[n: 22, f: 5, c: 11] p 2530 | f 28
[n: 23, f: 13, c: 22] p 7847 | f 96
[n: 22, f: 6, c: 11] p 2947 | f 30
[n: 25, f: 3, c: 14] p 4691 | f 50
[n: 27, f: 6, c: 10] p 6566 | f 44
[n: 30, f: 2, c: 28] p 9161 | f 149
[n: 22, f: 7, c: 11] p 3441 | f 34
[n: 23, f: 14, c: 22] p 8581 | f 96
[n: 26, f: 11, c: 14] p 12269 | f 77
[n: 25, f: 4, c: 14] p 5961 | f 60
[n: 22, f: 8, c: 11] p 4205 | f 35
[n: 27, f: 7, c: 10] p 7450 | f 58
[n: 28, f: 7, c: 16] p 14507 | f 88
[n: 22, f: 9, c: 11] p 3975 | f 34
[n: 25, f: 5, c: 14] p 6283 | f 56
[n: 22, f: 10, c: 11] p 3805 | f 34
[n: 24, f: 19, c: 21] p 19381 | f 71
[n: 23, f: 15, c: 22] p 9258 | f 85
[n: 22, f: 0, c: 11] p 511 | f 11
[n: 22, f: 1, c: 11] p 993 | f 18
[n: 30, f: 3, c: 28] p 13650 | f 183
[n: 27, f: 8, c: 10] p 7535 | f 50
[n: 22, f: 2, c: 11] p 1380 | f 24
[n: 26, f: 12, c: 14] p 13077 | f 72
[n: 25, f: 6, c: 14] p 6667 | f 56
[n: 22, f: 3, c: 11] p 1805 | f 26
[n: 22, f: 4, c: 11] p 2213 | f 37
[n: 22, f: 5, c: 11] p 2650 | f 31
[n: 27, f: 9, c: 10] p 7911 | f 46
[n: 23, f: 16, c: 22] p 10159 | f 85
[n: 27, f: 0, c: 10] p 830 | f 17
[n: 25, f: 7, c: 14] p 7747 | f 55
[n: 28, f: 8, c: 16] p 16662 | f 174
[n: 27, f: 1, c: 10] p 1645 | f 25
[n: 22, f: 6, c: 11] p 3157 | f 32
[n: 27, f: 2, c: 10] p 2347 | f 38
[n: 22, f: 7, c: 11] p 3362 | f 32
[n: 26, f: 13, c: 14] p 14070 | f 77
[n: 27, f: 3, c: 10] p 3558 | f 37
[n: 30, f: 4, c: 28] p 16865 | f 219
[n: 22, f: 8, c: 11] p 3530 | f 32
[n: 26, f: 0, c: 15] p 1835 | f 21
[n: 24, f: 20, c: 21] p 20134 | f 74
[n: 25, f: 8, c: 14] p 8719 | f 57
[n: 23, f: 17, c: 22] p 10692 | f 75
[n: 24, f: 0, c: 21] p 1071 | f 26
[n: 22, f: 9, c: 11] p 3633 | f 33
[n: 27, f: 4, c: 10] p 4739 | f 41
[n: 26, f: 1, c: 15] p 3651 | f 39
[n: 24, f: 1, c: 21] p 2670 | f 49
[n: 22, f: 10, c: 11] p 3768 | f 34
[n: 22, f: 0, c: 12] p 617 | f 12
[n: 24, f: 2, c: 21] p 4133 | f 68
[n: 27, f: 5, c: 10] p 5755 | f 43
[n: 22, f: 1, c: 12] p 1236 | f 21
[n: 26, f: 2, c: 15] p 5198 | f 56
[n: 25, f: 9, c: 14] p 9058 | f 60
[n: 28, f: 9, c: 16] p 17876 | f 91
[n: 22, f: 2, c: 12] p 1743 | f 28
[n: 23, f: 18, c: 22] p 11076 | f 71
[n: 22, f: 3, c: 12] p 2128 | f 31
[n: 24, f: 3, c: 21] p 5461 | f 83
[n: 27, f: 6, c: 10] p 6466 | f 45
[n: 22, f: 4, c: 12] p 2470 | f 41
[n: 26, f: 3, c: 15] p 6404 | f 60
[n: 22, f: 5, c: 12] p 2810 | f 32
[n: 30, f: 5, c: 28] p 18759 | f 246
[n: 25, f: 10, c: 14] p 9676 | f 60
[n: 24, f: 4, c: 21] p 6610 | f 94
[n: 22, f: 6, c: 12] p 3211 | f 33
[n: 27, f: 7, c: 10] p 6898 | f 46
[n: 26, f: 4, c: 15] p 7291 | f 67
[n: 23, f: 19, c: 22] p 11472 | f 73
[n: 22, f: 7, c: 12] p 3643 | f 36
[n: 28, f: 10, c: 16] p 19175 | f 96
[n: 22, f: 8, c: 12] p 4067 | f 35
[n: 24, f: 5, c: 21] p 7827 | f 104
[n: 27, f: 8, c: 10] p 7139 | f 47
[n: 25, f: 11, c: 14] p 10154 | f 64
[n: 26, f: 5, c: 15] p 8536 | f 69
[n: 22, f: 9, c: 12] p 4352 | f 38
[n: 23, f: 20, c: 22] p 12734 | f 70
[n: 27, f: 9, c: 10] p 8166 | f 50
[n: 27, f: 0, c: 10] p 848 | f 14
[n: 24, f: 6, c: 21] p 9187 | f 116
[n: 22, f: 10, c: 12] p 5069 | f 48
[n: 27, f: 1, c: 10] p 1593 | f 25
[n: 25, f: 12, c: 14] p 11349 | f 64
[n: 26, f: 6, c: 15] p 9721 | f 71
[n: 30, f: 6, c: 28] p 23198 | f 289
[n: 27, f: 2, c: 10] p 2294 | f 32
[n: 22, f: 11, c: 12] p 4722 | f 41
[n: 22, f: 0, c: 12] p 690 | f 12
[n: 22, f: 1, c: 12] p 1377 | f 24
[n: 27, f: 3, c: 10] p 3884 | f 38
[n: 22, f: 2, c: 12] p 1888 | f 54
[n: 24, f: 7, c: 21] p 10089 | f 128
[n: 22, f: 3, c: 12] p 2353 | f 33
[n: 23, f: 21, c: 22] p 14749 | f 72
[n: 23, f: 0, c: 4] p 83 | f 4
[n: 23, f: 1, c: 4] p 195 | f 6
[n: 28, f: 11, c: 16] p 23087 | f 96
[n: 23, f: 2, c: 4] p 281 | f 7
[n: 23, f: 3, c: 4] p 347 | f 8
[n: 26, f: 7, c: 15] p 10822 | f 68
[n: 23, f: 0, c: 4] p 77 | f 4
[n: 27, f: 4, c: 10] p 5492 | f 41
[n: 25, f: 13, c: 14] p 11633 | f 70
[n: 23, f: 1, c: 4] p 196 | f 6
[n: 23, f: 2, c: 4] p 271 | f 7
[n: 22, f: 4, c: 12] p 2517 | f 32
[n: 23, f: 3, c: 4] p 355 | f 7
[n: 23, f: 0, c: 4] p 90 | f 4
[n: 23, f: 1, c: 4] p 282 | f 6
[n: 23, f: 2, c: 4] p 301 | f 6
[n: 23, f: 3, c: 4] p 392 | f 14
[n: 25, f: 0, c: 14] p 1658 | f 20
[n: 23, f: 0, c: 4] p 91 | f 4
[n: 23, f: 1, c: 4] p 188 | f 6
[n: 23, f: 2, c: 4] p 280 | f 7
[n: 23, f: 3, c: 4] p 359 | f 8
[n: 23, f: 0, c: 4] p 79 | f 4
[n: 23, f: 1, c: 4] p 254 | f 5
[n: 23, f: 2, c: 4] p 420 | f 7
[n: 22, f: 5, c: 12] p 3251 | f 36
[n: 23, f: 3, c: 4] p 369 | f 9
[n: 23, f: 0, c: 6] p 164 | f 6
[n: 23, f: 1, c: 6] p 413 | f 10
[n: 25, f: 1, c: 14] p 3029 | f 35
[n: 23, f: 2, c: 6] p 630 | f 12
[n: 23, f: 3, c: 6] p 772 | f 12
[n: 27, f: 5, c: 10] p 6562 | f 44
[n: 22, f: 6, c: 12] p 3151 | f 33
[n: 23, f: 4, c: 6] p 889 | f 13
[n: 24, f: 8, c: 21] p 10924 | f 112
[n: 23, f: 5, c: 6] p 971 | f 13
[n: 23, f: 0, c: 6] p 174 | f 6
[n: 23, f: 1, c: 6] p 418 | f 10
[n: 25, f: 2, c: 14] p 3916 | f 44
[n: 23, f: 2, c: 6] p 642 | f 12
[n: 23, f: 3, c: 6] p 806 | f 13
[n: 22, f: 7, c: 12] p 3554 | f 35
[n: 26, f: 8, c: 15] p 11074 | f 66
[n: 23, f: 4, c: 6] p 927 | f 13
[n: 23, f: 5, c: 6] p 1006 | f 14
[n: 23, f: 0, c: 6] p 205 | f 6
[n: 27, f: 6, c: 10] p 6535 | f 45
[n: 23, f: 1, c: 6] p 444 | f 10
[n: 23, f: 2, c: 6] p 642 | f 12
[n: 25, f: 3, c: 14] p 4626 | f 50
[n: 23, f: 3, c: 6] p 799 | f 13
[n: 22, f: 8, c: 12] p 3899 | f 36
[n: 23, f: 4, c: 6] p 918 | f 13
[n: 23, f: 5, c: 6] p 988 | f 13
[n: 23, f: 0, c: 6] p 153 | f 6
[n: 30, f: 7, c: 28] p 26308 | f 279
[n: 23, f: 1, c: 6] p 394 | f 10
[n: 23, f: 2, c: 6] p 633 | f 11
[n: 23, f: 3, c: 6] p 794 | f 14
[n: 22, f: 9, c: 12] p 4147 | f 37
[n: 24, f: 9, c: 21] p 11467 | f 109
[n: 25, f: 4, c: 14] p 5331 | f 54
[n: 23, f: 4, c: 6] p 897 | f 14
[n: 27, f: 7, c: 10] p 6853 | f 46
[n: 23, f: 5, c: 6] p 966 | f 14
[n: 22, f: 0, c: 20] p 367 | f 21
[n: 28, f: 12, c: 16] p 21873 | f 99
[n: 22, f: 1, c: 20] p 1171 | f 39
[n: 26, f: 9, c: 15] p 11767 | f 68
[n: 22, f: 10, c: 12] p 4316 | f 38
[n: 22, f: 2, c: 20] p 1956 | f 54
[n: 25, f: 5, c: 14] p 5909 | f 55
[n: 27, f: 8, c: 10] p 7118 | f 46
[n: 22, f: 3, c: 20] p 2623 | f 66
[n: 22, f: 11, c: 12] p 4466 | f 39
[n: 22, f: 0, c: 12] p 617 | f 12
[n: 22, f: 1, c: 12] p 1232 | f 21
[n: 22, f: 4, c: 20] p 3298 | f 75
[n: 22, f: 2, c: 12] p 1725 | f 27
[n: 24, f: 10, c: 21] p 12213 | f 108
[n: 25, f: 6, c: 14] p 6594 | f 55
[n: 22, f: 3, c: 12] p 2121 | f 31
[n: 27, f: 9, c: 10] p 7295 | f 47
[n: 22, f: 5, c: 20] p 3961 | f 80
[n: 27, f: 0, c: 10] p 683 | f 14
[n: 26, f: 10, c: 15] p 12654 | f 70
[n: 22, f: 4, c: 12] p 2407 | f 30
[n: 27, f: 1, c: 10] p 1412 | f 24
[n: 22, f: 5, c: 12] p 2780 | f 33
[n: 27, f: 2, c: 10] p 2409 | f 31
[n: 25, f: 7, c: 14] p 7462 | f 54
[n: 22, f: 6, c: 20] p 4512 | f 84
[n: 22, f: 6, c: 12] p 3177 | f 32
[n: 27, f: 3, c: 10] p 3629 | f 36
[n: 28, f: 13, c: 16] p 22336 | f 98
[n: 24, f: 11, c: 21] p 12994 | f 103
[n: 22, f: 7, c: 20] p 5063 | f 85
[n: 30, f: 8, c: 28] p 27415 | f 291
[n: 22, f: 7, c: 12] p 3591 | f 34
[n: 27, f: 4, c: 10] p 4861 | f 40
[n: 25, f: 8, c: 14] p 8284 | f 56
[n: 26, f: 11, c: 15] p 13226 | f 72
[n: 22, f: 8, c: 12] p 3925 | f 35
[n: 22, f: 8, c: 20] p 5590 | f 85
[n: 27, f: 5, c: 10] p 5862 | f 42
[n: 22, f: 9, c: 12] p 4155 | f 36
[n: 25, f: 9, c: 14] p 9045 | f 57
[n: 22, f: 9, c: 20] p 6132 | f 83
[n: 22, f: 10, c: 12] p 4308 | f 37
[n: 24, f: 12, c: 21] p 13649 | f 97
[n: 27, f: 6, c: 10] p 6498 | f 44
[n: 26, f: 12, c: 15] p 13661 | f 73
[n: 22, f: 11, c: 12] p 4447 | f 38
[n: 22, f: 0, c: 12] p 612 | f 11
[n: 22, f: 10, c: 20] p 6653 | f 80
[n: 22, f: 1, c: 12] p 1223 | f 21
[n: 28, f: 14, c: 16] p 22433 | f 100
[n: 25, f: 10, c: 14] p 9601 | f 59
[n: 22, f: 2, c: 12] p 1718 | f 27
[n: 27, f: 7, c: 10] p 6874 | f 47
[n: 22, f: 3, c: 12] p 2089 | f 30
[n: 22, f: 11, c: 20] p 7149 | f 77
[n: 22, f: 4, c: 12] p 2412 | f 32
[n: 24, f: 13, c: 21] p 14309 | f 91
[n: 22, f: 5, c: 12] p 2695 | f 32
[n: 27, f: 8, c: 10] p 7136 | f 45
[n: 30, f: 9, c: 28] p 29726 | f 296
[n: 26, f: 13, c: 15] p 14047 | f 75
[n: 25, f: 11, c: 14] p 10031 | f 60
[n: 22, f: 6, c: 12] p 3099 | f 32
[n: 22, f: 12, c: 20] p 7632 | f 71
[n: 22, f: 7, c: 12] p 3538 | f 34
[n: 27, f: 9, c: 10] p 7305 | f 46
[n: 27, f: 0, c: 12] p 1103 | f 17
[n: 22, f: 8, c: 12] p 3868 | f 35
[n: 27, f: 1, c: 12] p 2125 | f 30
[n: 25, f: 12, c: 14] p 10258 | f 61
[n: 22, f: 13, c: 20] p 8171 | f 66
[n: 24, f: 14, c: 21] p 14968 | f 85
[n: 27, f: 2, c: 12] p 3022 | f 39
[n: 28, f: 15, c: 16] p 22907 | f 101
[n: 22, f: 9, c: 12] p 4081 | f 36
[n: 26, f: 14, c: 15] p 14407 | f 76
[n: 28, f: 0, c: 16] p 2669 | f 25
[n: 27, f: 3, c: 12] p 4174 | f 44
